BenSampID,Station_ID,Region,DistCat,Longitude,Latitude,IBI_Score,CollDate,SC_pt_POET,SC_pt_ffg_pred,SC_pt_NonIns,SC_pi_OET,SC_pt_tv_toler,SC_pt_volt_semi,SubCatAreaSqKm,WsAreaSqKm,ExactDrArea_km2,pcSLOPE,SLOPE,Velocity,SandSiltClay,sinuosity_1,ElevCat,BFICat,MSST_avg,Precip8110Cat,Precip8110Ws,Tmax8110Cat,Tmax8110Ws,Tmean8110Cat,Tmean8110Ws,Tmin8110Cat,Tmin8110Ws,PctWetWat2016Cat,PctWetWat2016Ws,PctFrst2016Cat,PctFrst2016WS,ICI_21,IWI_21,PctUrbMax,PctUrbLMH2016Cat,PctUrbLMH2016Ws,pcUrb_WsExact,pcUrb_1000m,PctAgMax,PctHayCrop2016Cat,PctHayCrop2016Ws,pcAg_WsExact,pcAg_1000m,AllAgNMax,AllAgNCat,AllAgNWs,RdDensMax,RdDensCat,RdDensWs,DamMax,DamNrmStorCat,DamNrmStorWs,CanalDensCat,CanalDensWs,MineDensCat,MineDensWs,NPDESDensCat,NPDESDensWs,SuperfundDensCat,SuperfundDensWs,TRIDensCat,TRIDensWs,WoodJabs,SubmergeVegJabs,VegMarginBankJabs,HardBottomJabs,NumHabitats,AvailCover,PoolSubstrat,PoolVariable,SedDeposit,ChannelFlow,ChannelAlt,sinuosity,LBStability,RBStability,LBVegProtect,RBVegProtect,LBRiparVeg,RBRiparVeg,HabitatScore,RifflePct,RunPct,GlidePct,PoolPct,CanopyCover,WidthMean,DepthMean,Temperature,SpecConductivity,DO,pH,sin500m,sin1000m,NHD_sinuosity,pcSlp500m,pcSlp1000m,NHD_pcSLOPE,ni_total,ni_Chiro,ni_EPT,ni_Trich,nt_total,nt_Amph,nt_Bival,nt_Coleo,nt_COET,nt_CruMol,nt_Dipt,nt_Ephem,nt_Ephemerellid,nt_EPT,nt_ET,nt_Gast,nt_Hepta,nt_Insect,nt_Isop,nt_Mega,nt_Nemour,nt_NonIns,nt_Odon,nt_OET,nt_Oligo,nt_Perlid,nt_Pleco,nt_POET,nt_Ptero,nt_Rhya,nt_Tipulid,nt_Trich,nt_Tromb,pi_Amph,pi_AmphIsop,pi_Baet,pi_Bival,pi_Caen,pi_Coleo,pi_COET,pi_Corb,pi_Cru,pi_CruMol,pi_Dipt,pi_Ephem,pi_EphemNoCae,pi_EphemNoCaeBae,pi_EPT,pi_ET,pi_Gast,pi_Hydro,pi_Hydro2EPT,pi_Hydro2Trich,pi_Insect,pi_Isop,pi_Mega,pi_Mol,pi_NonIns,pi_Odon,pi_OET,pi_Oligo,pi_Pleco,pi_POET,pi_Trich,pi_TricNoHydro,pt_Amph,pt_Bival,pt_Coleo,pt_COET,pt_Dipt,pt_Ephem,pt_EPT,pt_ET,pt_Gast,pt_Insect,pt_Isop,pt_Mega,pt_NonIns,pt_Odon,pt_OET,pt_Oligo,pt_Pleco,pt_POET,pt_Trich,nt_Chiro,pi_Chiro,pt_Chiro,pi_Tanyt,pi_Tanyp,pi_COC2Chi,pi_ChCr2Chi,pi_Orth2Chi,pi_Tanyp2Chi,pi_SimBtri,pi_Colesens,nt_ffg_col,nt_ffg_filt,nt_ffg_pred,nt_ffg_scrap,nt_ffg_shred,pi_ffg_col,pi_ffg_filt,pi_ffg_pred,pi_ffg_scrap,pi_ffg_shred,pt_ffg_col,pt_ffg_filt,pt_ffg_pred,pt_ffg_scrap,pt_ffg_shred,nt_habit_burrow,nt_habit_climb,nt_habit_cling,nt_habit_sprawl,nt_habit_swim,pi_habit_burrow,pi_habit_climb,pi_habit_cling,pi_habit_sprawl,pi_habit_swim,pt_habit_burrow,pt_habit_climb,pt_habit_cling,pt_habit_sprawl,pt_habit_swim,pi_dom01,pi_dom02,pi_dom03,pi_dom04,pi_dom05,x_Shan_2,x_D,x_D_G,x_D_Mg,x_Evenness
19-126-29,LO-Best-P15,SNEP,MidStrs,-71.125946,42.018509,71.72430744,8/27/2019,73.27586207,64.65517241,72.57799672,55.88697017,77.74294671,86.20689655,2.439,23.1984,22.0866,0.158213,0.00158213,0.046046512,20,1.27,34.311631,52.33173432,20.24166159,1271.63427,1271.476107,15.73452078,15.56839245,9.93745196,9.880877364,4.135597055,4.188826769,18.30258303,26,40.590406,47.536468,0.543886692,0.616075505,22.43542435,22.43542435,12.87631906,13.38332382,30.13100437,5.313653137,5.31365314,2.102731223,1.638275328,0,7.151291513,7.151291513,2.668296089,3.829077213,3.829077213,3.190248578,54500.18105,0,54500.18105,0,0,0,0,0,0,0,0.043106421,0,0,5,2,0,3,3,12,16,9,11,16,6,4,5,5,1,2,10,10,107,0,0,5,95,90,3.233333333,0.296666667,17.1,0.267,7.5,6.2,1.217233845,1.19874516,1.27,0.152120004,0.128719991,0.158213,325,160,76,43,58,2,1,3,20,4,30,4,1,12,12,0,1,50,1,0,0,8,5,17,4,0,0,17,0,0,0,8,0,8,8.923076923,0.307692308,4.923076923,0,5.846153846,33.23076923,0,8.923076923,13.84615385,50.76923077,10.15384615,10.15384615,9.846153846,23.38461538,23.38461538,0,8.307692308,35.52631579,62.79069767,84,0.923076923,0,4.923076923,16,4,27.38461538,2.153846154,0,27.38461538,13.23076923,4.923076923,3.448275862,1.724137931,5.172413793,34.48275862,51.72413793,6.896551724,20.68965517,20.68965517,0,86.20689655,1.724137931,0,13.79310345,8.620689655,29.31034483,6.896551724,0,29.31034483,13.79310345,28,49.23076923,48.27586207,23.69230769,3.384615385,12.5,9.375,26.875,6.875,0.923076923,5.846153846,21,9,10,3,7,36.61538462,28.92307692,8.307692308,2.769230769,10.46153846,36.20689655,15.51724138,17.24137931,5.172413793,12.06896552,6,3,21,18,1,5.846153846,12,42.46153846,25.84615385,0.307692308,10.34482759,5.172413793,36.20689655,31.03448276,1.724137931,9.230769231,17.23076923,24,30.15384615,35.38461538,5.252546807,0.961306509,10.02796561,9.855069647,0.896647977
19-126-34,LO-Best-R2,SNEP,MidStrs,-71.026565,41.669657,80.40986468,8/28/2019,91.46341463,53.35365854,97.90940767,39.73270724,100,100,0.3735,52.4547,49.120102,0.3145,0.003145,0.092093023,15,1.09,24.55836145,55,19.94889431,1270.942617,1265.353668,15.36655364,15.38990647,10.53122625,10.58209847,5.690904506,5.770134216,31.08433735,28,42.168675,59.7018,0.496248827,0.721101255,9.638554217,9.638554217,3.88964192,3.157701824,3.957528958,5.78313253,5.78313253,2.671447935,2.604233483,6.66023166,15.56626506,15.56626506,3.455553077,4.400921858,4.400921858,1.6870468,194004.6687,0,194004.6687,0,0,0,0,0,0,0,0.038128137,0,0,5,2,1,2,4,15,15,18,18,17,20,6,8,9,9,8,9,9,161,5,20,35,40,85,7.066666667,0.443333333,17.4,0.084,8.9,6.09,1.30283728,1.295946927,1.09,0.025620001,0.027599999,0.3145,339,72,60,32,41,1,1,6,21,2,16,5,1,13,13,0,1,39,0,2,0,2,2,15,0,0,0,15,0,0,1,8,0,6.194690265,6.194690265,2.949852507,0.884955752,0,5.014749263,24.48377581,0,6.194690265,7.079646018,67.55162242,8.259587021,8.259587021,5.309734513,17.69911504,17.69911504,0,7.079646018,40,75,92.92035398,0,0.884955752,0.884955752,7.079646018,1.769911504,19.46902655,0,0,19.46902655,9.439528024,2.359882006,2.43902439,2.43902439,14.63414634,51.2195122,39.02439024,12.19512195,31.70731707,31.70731707,0,95.12195122,0,4.87804878,4.87804878,4.87804878,36.58536585,0,0,36.58536585,19.51219512,12,21.23893805,29.26829268,6.194690265,0,0,0,27.77777778,0,45.13274336,5.014749263,7,12,7,4,5,12.09439528,67.84660767,3.539823009,6.784660767,3.244837758,17.07317073,29.26829268,17.07317073,9.756097561,12.19512195,4,3,19,5,3,2.064896755,2.064896755,76.10619469,9.439528024,3.244837758,9.756097561,7.317073171,46.34146341,12.19512195,7.317073171,45.13274336,52.21238938,58.40707965,63.71681416,67.55162242,3.500833136,0.777943109,7.037418339,6.865773989,0.653438946
19-126-35,LO-Worst-P6,SNEP,MidStrs,-70.898969,41.965284,32.1609277,8/28/2019,23.80952381,74.4047619,41.49659864,1.883830455,51.37085137,0,0.477,21.996,11.3066,0.001,0.00001,,100,1.18,7.184641509,53,20.62511542,1278.715466,1283.026361,15.77555502,15.62614366,9.98395086,9.975745533,4.187414455,4.322279057,23.58490566,33,43.962264,32.909165,0.429490401,0.396375277,5.471698113,5.471698113,3.989361702,4.366846962,3.89876881,24.74631751,18.67924528,24.74631751,29.87591473,56.97674419,23.01538462,16.93584906,23.01538462,2.064563548,2.031819801,2.064563548,0,0,0,0,0,0,0,0,0,0,0.045462811,0,0,6,3,1,0,3,6,7,8,5,19,20,3,1,1,1,2,10,10,93,0,0,0,100,60,3.166666667,0.316666667,18.1,0.185,3.2,6.82,1.170809069,1.145057425,1.18,0.139559966,0.087640004,0.001,325,26,1,1,21,3,0,0,2,6,13,0,0,1,1,2,0,15,1,0,0,6,1,2,0,0,0,2,0,0,0,1,0,44,88.30769231,0,0,0,0,0.923076923,0,88.30769231,90.76923077,8.307692308,0,0,0,0.307692308,0.307692308,2.461538462,0,0,0,9.230769231,44.30769231,0,2.461538462,90.76923077,0.615384615,0.923076923,0,0,0.923076923,0.307692308,0.307692308,14.28571429,0,0,9.523809524,61.9047619,0,4.761904762,4.761904762,9.523809524,71.42857143,4.761904762,0,28.57142857,4.761904762,9.523809524,0,0,9.523809524,4.761904762,12,8,57.14285714,1.230769231,0.923076923,0,0,3.846153846,11.53846154,0,0,7,2,5,2,2,90.15384615,1.230769231,1.846153846,2.461538462,0.923076923,33.33333333,9.523809524,23.80952381,9.523809524,9.523809524,3,3,4,7,0,3.384615385,3.076923077,2.153846154,88.61538462,0,14.28571429,14.28571429,19.04761905,33.33333333,0,44.30769231,69.23076923,85.84615385,87.38461538,88.92307692,2.430897263,0.71259645,3.630815133,3.457919175,0.553442985
19-126-47,LO-Worst-R1,SNEP,HighStrs,-71.410536,41.839475,32.56574006,8/30/2019,41.66666667,44.64285714,0,45.08780256,44.15584416,19.84126984,2.7558,40.2642,59.458502,0.152011,0.00152011,0.225,30,1.06,25.39665905,55.00130634,20.34393881,1244.304515,1257.260179,15.51217841,15.42669331,10.5931317,10.28347867,5.667393214,5.134728328,0,5,0,17.627073,0.336998026,0.420040424,97.19137818,97.19137818,68.3803478,55.43530908,98.91369946,0.33528544,0.22860875,0.33528544,0.800690198,0,0.189995082,0,0.189995082,19.56399378,19.56399378,12.04155454,14674.00122,0,14674.00122,0,0,0,0,0,0,0,0.049671917,0.725742071,0.894094506,3,4,0,3,3,16,19,18,18,19,11,6,10,10,8,8,1,1,145,10,25,35,30,10,11.93333333,0.39,20.7,0.488,16,7.3,1.058818906,1.050184314,1.06,0.044660008,0.019830001,0.152011,344,50,69,64,41,1,1,1,8,8,14,1,0,6,6,5,0,22,1,0,0,19,1,7,8,0,0,7,0,0,1,5,2,0.581395349,5.23255814,1.453488372,2.61627907,0,0.290697674,22.38372093,0,5.23255814,28.77906977,15.40697674,1.453488372,1.453488372,0,20.05813953,20.05813953,20.93023256,14.24418605,71.01449275,76.5625,37.79069767,4.651162791,0,23.54651163,62.20930233,2.034883721,22.09302326,31.97674419,0,22.09302326,18.60465116,4.360465116,2.43902439,2.43902439,2.43902439,19.51219512,34.14634146,2.43902439,14.63414634,14.63414634,12.19512195,53.65853659,2.43902439,0,46.34146341,2.43902439,17.07317073,19.51219512,0,17.07317073,12.19512195,12,14.53488372,29.26829268,3.197674419,1.453488372,10,10,40,10,0.581395349,0.290697674,13,8,6,6,4,58.13953488,18.60465116,4.360465116,7.558139535,5.523255814,31.70731707,19.51219512,14.63414634,14.63414634,9.756097561,7,8,11,9,0,29.65116279,23.8372093,25.58139535,13.08139535,0,17.07317073,19.51219512,26.82926829,21.95121951,0,26.45348837,41.56976744,54.06976744,58.72093023,63.08139535,4.019784144,0.88142239,7.019776662,6.848562597,0.750302403
19-126-51,NEW-BROC5,SNEP,MidStrs,-70.915833,42.02263,51.26361487,8/31/2019,51.02040816,63.7755102,60.93294461,38.22264692,59.6165739,34.01360544,1.026,6.5565,6.3513,0.001,0.00001,0.0275,100,1.03,16.42366667,53.14736842,19.33108713,1272.185166,1270.015366,15.80202767,15.76430688,10.02693974,10.03349778,4.246880033,4.298341944,34.29824561,29,25.263158,34.399451,0.520172813,0.534352016,19.21052632,19.21052632,17.68016472,18.81370328,15.76655052,9.561403509,9.56140351,6.273164036,7.148924122,10.10452962,10.03508772,10.03508772,6.619629375,3.690648767,3.690648767,3.198030185,0,0,0,0,0.288955317,0,0,0,0,0,0,0,0,9,0,1,0,2,6,6,15,10,10,20,18,4,5,8,8,10,5,125,0,45,35,20,90,1.666666667,0.166666667,17.5,0.227,7.8,6.7,1.051568917,1.041411534,1.03,0.102560021,0.264119994,0.001,304,182,48,25,50,2,1,1,11,6,28,3,0,8,8,2,1,40,1,0,0,10,2,10,3,0,0,10,0,0,0,5,1,9.210526316,12.5,0.328947368,0.328947368,0,0.986842105,19.40789474,0,12.5,14.47368421,62.82894737,7.565789474,7.565789474,7.236842105,15.78947368,15.78947368,1.644736842,1.973684211,12.5,24,83.88157895,3.289473684,0,1.973684211,16.11842105,2.631578947,18.42105263,1.315789474,0,18.42105263,8.223684211,6.25,4,2,2,22,56,6,16,16,4,80,2,0,20,4,20,6,0,20,10,25,59.86842105,50,35.52631579,4.276315789,0.549450549,0,8.241758242,7.142857143,0,0.986842105,17,8,10,2,4,30.92105263,36.51315789,10.85526316,1.644736842,9.210526316,34,16,20,4,8,6,5,9,15,2,7.894736842,7.236842105,40.78947368,22.03947368,5.592105263,12,10,18,30,4,26.64473684,34.21052632,39.14473684,43.09210526,46.71052632,4.65180534,0.908933518,8.745803346,8.570887279,0.824224641
19-126-52,NEW-BROC6,SNEP,MidStrs,-70.909008,42.062829,64.02838525,8/31/2019,57.69230769,100,54.57875458,66.693344,62.47086247,42.73504274,5.2452,27.4005,25.4266,0.070462,0.00070462,,15,1.32,25.84355697,53,20.99366578,1265.289918,1258.406288,15.74686114,15.69801683,10.06503091,10.03995601,4.377065016,4.376329798,24.75978037,19,37.645848,23.146658,0.673307698,0.54707264,39.66496962,18.94303363,39.66496962,41.20186863,19.65014577,0.549073439,0.54907344,0.420430284,0.389297848,0.349854227,2.199638693,1.978037062,2.199638693,5.735556462,3.147063543,5.735556462,15503.75037,0,15503.75037,0,0,0,0,0,0,0,0.036495684,0,0.036495684,5,2,0,3,3,12,16,3,19,19,15,6,10,10,9,8,5,5,137,10,10,40,40,85,8.266666667,0.736666667,19.9,0.433,9.6,6.68,1.320817956,1.39987836,1.32,0.123240007,0.15,0.070462,311,70,66,62,40,3,1,2,11,6,18,2,0,4,4,1,0,32,1,1,0,8,5,9,2,0,0,9,0,0,0,2,0,22.50803859,27.97427653,0,10.28938907,0.643086817,1.286173633,33.44051447,0,27.97427653,38.585209,25.08038585,1.286173633,0.643086817,0.643086817,21.22186495,21.22186495,0.321543408,19.93569132,93.93939394,100,60.77170418,5.466237942,0.643086817,10.61093248,39.22829582,10.93247588,32.15434084,0.643086817,0,32.15434084,19.93569132,0,7.5,2.5,5,27.5,45,5,10,10,2.5,80,2.5,2.5,20,12.5,22.5,5,0,22.5,5,14,22.50803859,35,13.82636656,1.286173633,0,0,0,5.714285714,0,1.286173633,9,9,12,2,4,30.22508039,42.76527331,15.11254019,1.286173633,6.109324759,22.5,22.5,30,5,10,3,3,14,10,4,8.038585209,8.038585209,42.4437299,30.8681672,2.893890675,7.5,7.5,35,25,10,19.61414791,37.94212219,49.51768489,56.91318328,62.37942122,4.075567556,0.898791369,6.968892539,6.794670225,0.765806581
19-126-56,NEW-BROC1,SNEP,HighStrs,-71.032694,42.083322,42.84883987,9/1/2019,33.33333333,83.33333333,24.86772487,26.66975881,14.81481481,74.07407407,4.3884,18.7146,18.7522,0.3135,0.003135,0.068275862,50,1.24,50.70318294,54.95652174,20.05374503,1269.173239,1272.525522,15.5900704,15.47185539,9.955748065,9.925339655,4.318545156,4.373834563,2.37899918,11,9.146842,18.683274,0.354463893,0.456811226,70.20098441,70.20098441,55.27556026,54.60131535,91.36085627,0.102543068,0.10254307,0.072136193,0.048005377,0,0.122342984,0.118129614,0.122342984,10.68830828,10.68830828,7.935214154,51212.09964,1686.464315,51212.09964,0,0,0,0,0,0,0,0,0.227873485,0.427473737,5,0,4,1,3,12,15,9,11,11,19,6,4,5,6,5,2,2,107,5,35,40,20,65,5.233333333,0.273333333,19.1,0.7,6.4,7.35,1.245489891,1.351209919,1.24,0.158279987,0.013769999,0.3135,354,64,5,5,46,3,2,4,10,7,19,0,0,3,3,1,0,30,1,0,0,16,3,6,6,0,0,6,0,0,1,3,1,15.25423729,22.31638418,0,9.322033898,0,15.53672316,28.53107345,0,22.31638418,34.74576271,18.36158192,0,0,0,1.412429379,1.412429379,3.107344633,0.564971751,40,40,47.45762712,7.062146893,0,12.42937853,52.54237288,11.5819209,12.99435028,12.42937853,0,12.99435028,1.412429379,0.847457627,6.52173913,4.347826087,8.695652174,21.73913043,41.30434783,0,6.52173913,6.52173913,2.173913043,65.2173913,2.173913043,0,34.7826087,6.52173913,13.04347826,13.04347826,0,13.04347826,6.52173913,18,18.07909605,39.13043478,1.694915254,3.389830508,0,0,1.5625,18.75,0,15.53672316,14,6,10,1,5,29.37853107,5.367231638,21.46892655,5.084745763,9.604519774,30.43478261,13.04347826,21.73913043,2.173913043,10.86956522,8,4,10,12,1,6.779661017,14.68926554,16.94915254,31.63841808,0.282485876,17.39130435,8.695652174,21.73913043,26.08695652,2.173913043,11.01694915,19.7740113,27.11864407,34.18079096,40.39548023,4.733204092,0.947684254,7.837395293,7.667017134,0.85691156
19-126-57,NEW-BROC2,SNEP,HighStrs,-71.010552,42.069592,50.01076329,9/1/2019,50,62.5,34.69387755,32.95728229,48.48484848,71.42857143,8.7219,46.8639,40.500099,0.126475,0.00126475,0.116470588,65,1.11,28.59036426,53.05262615,20.77781513,1269.573506,1269.280687,15.77336723,15.58851578,9.959903039,9.951812128,4.140995586,4.310325418,8.667836137,8,9.214735,12.143035,0.407570536,0.407335124,68.87834073,68.87834073,67.25624628,65.99324354,52.85412262,1.073160665,1.07316066,0.378329588,0.224474374,0.845665962,1.380249716,1.380249716,0.456914597,9.945277997,9.945277997,9.864911559,20766.85295,0,20766.85295,0,0,0,0,0.114653917,0.021338386,0,0.042676773,0.229307834,0.362752566,5,4,0,1,3,10,11,11,9,18,20,2,2,1,1,2,10,10,107,0,0,75,25,70,6.8,0.55,17.8,0.73,6.4,7.58,1.094243164,1.085105858,1.11,0.035179995,0.04994,0.126475,322,212,17,16,35,1,0,2,9,5,15,1,0,4,4,4,0,24,0,0,0,11,3,7,4,0,0,7,0,0,0,3,1,4.347826087,4.347826087,0.310559006,0,0,1.863354037,18.01242236,0,4.347826087,9.937888199,66.45962733,0.310559006,0.310559006,0,5.279503106,5.279503106,5.590062112,4.347826087,82.35294118,87.5,84.47204969,0,0,5.590062112,15.52795031,10.86956522,16.14906832,3.105590062,0,16.14906832,4.968944099,0.621118012,2.857142857,0,5.714285714,25.71428571,42.85714286,2.857142857,11.42857143,11.42857143,11.42857143,68.57142857,0,0,31.42857143,8.571428571,20,11.42857143,0,20,8.571428571,13,65.83850932,37.14285714,56.21118012,1.242236025,3.773584906,3.773584906,6.132075472,1.886792453,0.310559006,1.863354037,10,6,7,4,3,13.66459627,60.86956522,14.59627329,2.795031056,3.416149068,28.57142857,17.14285714,20,11.42857143,8.571428571,4,8,9,7,1,2.173913043,18.32298137,64.28571429,9.627329193,0.621118012,11.42857143,22.85714286,25.71428571,20,2.857142857,34.7826087,50,56.21118012,62.11180124,66.45962733,3.715290947,0.840669727,6.06107673,5.887903109,0.724329489
19-126-59,LO-Best-R9,SNEP,MidStrs,-71.276921,41.833416,73.18778061,9/2/2019,62.5,78.125,63.73626374,58.65819382,79.95337995,96.15384615,0.4428,67.0149,65.227902,0.001,0.00001,0.169714286,60,1.11,11.8751626,55,20.76276873,1245.272955,1248.211419,15.6033493,15.57531225,10.57120515,10.33647155,5.531547486,5.091609507,34.75609756,31,30.081301,51.002538,0.530480851,0.589539601,15.24390244,15.24390244,5.370596688,5.540988131,14.01082381,8.333333333,8.33333333,5.269872819,5.597571074,2.946482261,8.495934959,8.495934959,6.783363103,3.988422545,3.988422545,2.051177472,4141.362593,0,4141.362593,0,0,0,0,0,0,0,0.044766164,0,0.014922055,2,3,4,1,4,9,7,14,9,17,20,12,6,8,7,8,10,10,137,0,45,15,40,20,4.5,0.553333333,16.5,0.233,7.9,6.45,1.238289147,1.234010112,1.11,0.029640002,0.187119983,0.001,334,83,77,50,51,3,1,5,18,7,24,5,0,10,10,2,1,42,1,0,0,9,3,13,0,0,0,13,0,0,2,5,2,5.389221557,6.28742515,1.796407186,1.497005988,0,3.293413174,32.03592814,0,6.28742515,8.682634731,58.68263473,8.083832335,8.083832335,6.28742515,23.05389222,23.05389222,0.898203593,11.07784431,48.05194805,74,90.71856287,0.898203593,0,2.395209581,9.281437126,5.688622754,28.74251497,0,0,28.74251497,14.97005988,3.892215569,5.882352941,1.960784314,9.803921569,35.29411765,47.05882353,9.803921569,19.60784314,19.60784314,3.921568627,82.35294118,1.960784314,0,17.64705882,5.882352941,25.49019608,0,0,25.49019608,9.803921569,19,24.8502994,37.25490196,5.389221557,3.592814371,22.89156627,22.89156627,55.42168675,14.45783133,32.03592814,3.293413174,14,7,13,5,5,23.35329341,47.60479042,11.67664671,6.586826347,5.688622754,27.45098039,13.7254902,25.49019608,9.803921569,9.803921569,5,6,12,15,4,1.796407186,7.185628743,55.68862275,24.25149701,5.988023952,9.803921569,11.76470588,23.52941176,29.41176471,7.843137255,31.43712575,38.0239521,43.41317365,48.50299401,52.99401198,4.405232634,0.881368999,8.776245502,8.604162257,0.77660478
2019017.A,TAU-W2833,SNEP,MidStrs,-71.16139,41.98168,86.8131858,7/16/2019,91.66666667,62.5,85.71428571,82.00826343,98.98989899,100,1.7388,44.9208,42.972,0.166073,0.00166073,,0,1.3,24.88667702,55,19.61764065,1268.999235,1270.323748,15.77835986,15.64978426,9.946373301,9.852469236,4.109850311,4.049820405,25.31055901,23,42.805383,38.219266,0.551801531,0.609629696,24.12245552,19.40993789,24.12245552,24.70056119,19.74378297,3.881987578,3.88198758,1.52067639,1.438562694,0.904295403,6.175983437,6.175983437,2.349575252,6.028767537,6.028767537,4.23517734,6039.468545,0,6039.468545,0,0,0,0,0,0,0,0.044522805,0,0.044522805,0,0,1,9,2,18,17,17,18,16,14,8,9,9,6,3,9,4,148,,,,,,,,,,,,1.251308842,1.240032424,1.3,0.47368007,0.378619972,0.00166073,326,45,132,116,29,1,1,5,14,2,11,2,0,10,8,0,1,27,0,0,0,2,1,9,0,2,2,11,0,0,1,6,0,1.840490798,1.840490798,1.840490798,1.226993865,0,12.26993865,52.45398773,0,1.840490798,3.067484663,43.86503067,4.294478528,4.294478528,2.45398773,40.49079755,39.87730061,0,19.93865031,49.24242424,56.03448276,96.93251534,0,0,1.226993865,3.067484663,0.306748466,40.18404908,0,0.613496933,40.79754601,35.58282209,15.64417178,3.448275862,3.448275862,17.24137931,48.27586207,37.93103448,6.896551724,34.48275862,27.5862069,0,93.10344828,0,0,6.896551724,3.448275862,31.03448276,0,6.896551724,37.93103448,20.68965517,8,13.80368098,27.5862069,2.760736196,0.306748466,0,0,62.22222222,2.222222222,28.2208589,12.26993865,6,8,6,5,2,7.055214724,58.89570552,3.374233129,7.055214724,8.588957055,20.68965517,27.5862069,20.68965517,17.24137931,6.896551724,2,0,20,5,0,0.920245399,0,78.52760736,5.828220859,0,6.896551724,0,68.96551724,17.24137931,0,28.2208589,37.42331288,45.39877301,51.8404908,58.28220859,3.980327874,0.884677632,5.011320936,4.838516766,0.819337885
2019023.A,TAU-W2402,SNEP,MidStrs,-71.21345,42.00503,56.62891613,7/18/2019,72.22222222,34.72222222,40.74074074,69.52938904,48.48484848,74.07407407,2.8503,34.1523,33.7384,0.306755,0.00306755,,45,1.2,40.91789706,55.11967161,18.94846541,1269.016349,1267.794502,15.74222326,15.52768361,9.839449316,9.792609824,3.933144146,4.053098365,24.50268393,16,25.03947,27.846734,0.594885671,0.521538961,39.78528576,39.78528576,38.00036894,39.17377399,36.04531411,2.192531689,0.15787812,2.192531689,2.206823028,0,1.199873698,1.199873698,1.177958732,7.343828147,7.343828147,6.469886674,43275.44469,43275.44469,21345.1709,0,0,0,0,0,0,0,0.117122419,0,0.146403024,5,3,2,0,3,16,16,15,19,17,20,6,10,10,8,9,10,10,166,,,,,,,,,,,,1.3040072,1.343740792,1.2,0.029800002,0.174119996,0.306755,317,63,106,86,44,2,2,3,16,6,16,3,0,12,12,1,1,32,1,0,0,12,1,13,4,0,0,13,0,0,0,9,2,11.9873817,12.30283912,2.523659306,6.940063091,0,22.39747634,56.46687697,0.315457413,12.30283912,19.55835962,21.13564669,6.309148265,6.309148265,3.785488959,33.4384858,33.4384858,0.315457413,11.9873817,35.8490566,44.18604651,77.60252366,0.315457413,0,7.255520505,22.39747634,0.630914826,34.06940063,1.261829653,0,34.06940063,27.12933754,15.14195584,4.545454545,4.545454545,6.818181818,36.36363636,36.36363636,6.818181818,27.27272727,27.27272727,2.272727273,72.72727273,2.272727273,0,27.27272727,2.272727273,29.54545455,9.090909091,0,29.54545455,20.45454545,15,19.87381703,34.09090909,12.61829653,0.315457413,0,0,19.04761905,1.587301587,1.261829653,22.39747634,13,11,5,2,7,18.61198738,31.86119874,7.886435331,4.100946372,20.50473186,29.54545455,25,11.36363636,4.545454545,15.90909091,7,4,16,8,3,3.154574132,2.523659306,60.25236593,14.82649842,3.154574132,15.90909091,9.090909091,36.36363636,18.18181818,6.818181818,16.40378549,24.92113565,33.4384858,41.32492114,47.00315457,4.668288967,0.936818955,7.64034563,7.466701411,0.855086993
